S.No:  :RequestDate:  :ActionType:: ID:: noOfScan:: : totalScans :
S.No: 752RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 898.00
S.No: 753RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 899.00
S.No: 754RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 900.00
S.No: 755RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 901.00
S.No: 756RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 902.00
S.No: 757RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 903.00
S.No: 758RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 904.00
S.No: 759RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 905.00
S.No: 760RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 906.00
S.No: 761RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 907.00
S.No: 762RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 908.00
S.No: 763RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 909.00
S.No: 764RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 910.00
S.No: 765RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 911.00
S.No: 766RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 912.00
S.No: 767RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 913.00
S.No: 768RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 914.00
S.No: 769RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 915.00
S.No: 770RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 916.00
S.No: 771RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 917.00
S.No: 772RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 918.00
S.No: 773RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 919.00
S.No: 774RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 920.00
S.No: 775RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 921.00
S.No: 776RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 922.00
S.No: 777RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 923.00
S.No: 778RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 924.00
S.No: 779RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 925.00
S.No: 780RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 926.00
S.No: 781RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 927.00
S.No: 782RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 928.00
S.No: 783RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 929.00
S.No: 784RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 930.00
S.No: 785RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 931.00
S.No: 786RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 932.00
S.No: 787RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 933.00
S.No: 788RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 934.00
S.No: 789RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 935.00
S.No: 790RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 936.00
S.No: 791RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 937.00
S.No: 792RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 938.00
S.No: 793RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 939.00
S.No: 794RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 940.00
S.No: 795RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 941.00
S.No: 796RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 942.00
S.No: 797RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 943.00
S.No: 798RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 944.00
S.No: 799RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 945.00
S.No: 800RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 946.00
S.No: 801RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 947.00
S.No: 802RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 948.00
S.No: 803RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 949.00
S.No: 804RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 950.00
S.No: 805RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 951.00
S.No: 806RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 952.00
S.No: 807RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 953.00
S.No: 808RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 954.00
S.No: 809RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 955.00
S.No: 810RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 956.00
S.No: 811RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 957.00
S.No: 812RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 958.00
S.No: 813RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 959.00
S.No: 814RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 960.00
S.No: 815RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 961.00
S.No: 816RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 962.00
S.No: 817RequestDate:Thu Jul 12 11:02:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 963.00
S.No: 818RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 964.00
S.No: 819RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 966.00
S.No: 820RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 968.00
S.No: 821RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 970.00
S.No: 822RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 970.50
S.No: 823RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 971.00
S.No: 824RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 973.00
S.No: 825RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 975.00
S.No: 826RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 977.00
S.No: 827RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 977.50
S.No: 828RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 979.50
S.No: 829RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 980.00
S.No: 830RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 980.50
S.No: 831RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 982.50
S.No: 832RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 984.50
S.No: 833RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 986.50
S.No: 834RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 987.00
S.No: 835RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 989.00
S.No: 836RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 991.00
S.No: 837RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 993.00
S.No: 838RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 993.50
S.No: 839RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 994.00
S.No: 840RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 996.00
S.No: 841RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 998.00
S.No: 842RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 998.50
S.No: 843RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1000.50
S.No: 844RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1001.00
S.No: 845RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:1.00 *** 1001.50
S.No: 846RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1002.50
S.No: 847RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1004.50
S.No: 848RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1006.50
S.No: 849RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1008.50
S.No: 850RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1009.00
S.No: 851RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1009.50
S.No: 852RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1011.50
S.No: 853RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1012.00
S.No: 854RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1014.00
S.No: 855RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1016.00
S.No: 856RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1018.00
S.No: 857RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1020.00
S.No: 858RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1020.50
S.No: 859RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1022.50
S.No: 860RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1024.50
S.No: 861RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1025.00
S.No: 862RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1027.00
S.No: 863RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1029.00
S.No: 864RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1031.00
S.No: 865RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1033.00
S.No: 866RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1033.50
S.No: 867RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1035.50
S.No: 868RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1036.00
S.No: 869RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1038.00
S.No: 870RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1038.50
S.No: 871RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1040.50
S.No: 872RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1042.50
S.No: 873RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1044.50
S.No: 874RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1046.50
S.No: 875RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1048.50
S.No: 876RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1049.00
S.No: 877RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1051.00
S.No: 878RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1051.50
S.No: 879RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1052.00
S.No: 880RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1054.00
S.No: 881RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1054.50
S.No: 882RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1056.50
S.No: 883RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1058.50
S.No: 884RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1059.00
S.No: 885RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1061.00
S.No: 886RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1061.50
S.No: 887RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1063.50
S.No: 888RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1064.00
S.No: 889RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1066.00
S.No: 890RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1068.00
S.No: 891RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1068.50
S.No: 892RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1070.50
S.No: 893RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1072.50
S.No: 894RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1073.00
S.No: 895RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1075.00
S.No: 896RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1077.00
S.No: 897RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1077.50
S.No: 898RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1079.50
S.No: 899RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1080.00
S.No: 900RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1080.50
S.No: 901RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1082.50
S.No: 902RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1083.00
S.No: 903RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1085.00
S.No: 904RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1087.00
S.No: 905RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1089.00
S.No: 906RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1091.00
S.No: 907RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1091.50
S.No: 908RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1092.00
S.No: 909RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:1.00 *** 1092.50
S.No: 910RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1093.50
S.No: 911RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1094.00
S.No: 912RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1096.00
S.No: 913RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1096.50
S.No: 914RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:1.00 *** 1097.00
S.No: 915RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1098.00
S.No: 916RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:0.50 *** 1098.50
S.No: 917RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX, noOfScan:2.00 *** 1099.00
S.No: 918RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1101.00
S.No: 919RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1102.00
S.No: 920RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1103.00
S.No: 921RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1104.00
S.No: 922RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1105.00
S.No: 923RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1106.00
S.No: 924RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1107.00
S.No: 925RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1108.00
S.No: 926RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1109.00
S.No: 927RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1110.00
S.No: 928RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1111.00
S.No: 929RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1112.00
S.No: 930RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1113.00
S.No: 931RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1114.00
S.No: 932RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_ADRQ, noOfScan:1 *** 1115.00
S.No: 933RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1116.00
S.No: 934RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1117.00
S.No: 935RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1118.00
S.No: 936RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1119.00
S.No: 937RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1120.00
S.No: 938RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1121.00
S.No: 939RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1122.00
S.No: 940RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1123.00
S.No: 941RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1124.00
S.No: 942RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1125.00
S.No: 943RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1126.00
S.No: 944RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1127.00
S.No: 945RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1128.00
S.No: 946RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1129.00
S.No: 947RequestDate:Thu Jul 12 11:03:00 IST 2018, ID: BARGAIN_FINDER_MAX_SAPT, noOfScan:1 *** 1130.00
